Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	HIFtarg	DPM_1A2A	speckleChangingPT2399	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2	RTTA_DPMfc	RTTA_DPMpadj	DPMup	RTTA_1A2A	RTTA_1A2Apadj	1A2Aup
ARMC2	22.1287904988703	-0.269504281418745	0.530677983950768	-0.507848996131988	0.611559245881598	0.904045651658602	No	ns	No	0.7942	0.869	0.9438	0.831569098135	0.00465479573861	0.00135230769057	5.22756	125.906	36.8154	93.7624	-0.0534903149638	0.928920560165	No	-0.322994596382	0.589409568238	No
ARMC1	841.293745100331	-0.20138767509186	0.201373006663272	-1.00007284207964	0.317275257845233	0.759870200376226	No	ns	No	10.1051	12.8387	12.0053	0.000911144355991	0.92218558849	0.00157862128945	1.00102	1.00102	1.00102	42.5991	0.0752801928891	0.739116829938	No	-0.126107482203	0.576645686889	No
PDCD6IP	2439.22634212664	0.0376706191450232	0.176651185075935	0.213248607015177	0.831133057157102	0.966613500104174	No	ns	No	11.9294	25.436	15.86765	8.26466792551e-66	3.96603798248e-10	4.00355660803e-13	1.00102	1.00102	1.00102	1.00102	-0.040798833143	0.836663631596	No	-0.00312821399795	0.987377208926	No
EIF5	6167.96824344075	0.180613134433957	0.312803011269628	0.577402160231358	0.563667815241248	0.885070665651053	No	ns	No	16.1649	27.9379	24.63925	1.28906599436e-17	0.126808743344	1.70509985702e-14	588.601	483.827	492.281	480.824	0.375014357303	0.283843127269	No	0.555627491737	0.112262348035	No
HSPA2	116.63979528581	-0.509476697025776	0.349357123153702	-1.45832634648078	0.144750611506545	0.618772905723561	No	ns	Yes	3.219	33.8176	2.15535	1.64704933322e-28	4.19649917059e-23	0.106213684082	41.9317	118.566	59.6164	93.8736	-0.437526503131	0.259894020012	No	-0.947003200157	0.0149588232632	No
HSPA5	9408.86188129498	-0.0756843515066462	0.154351969826191	-0.490336155682826	0.623896046350893	0.908906232871442	No	ns	No	170.4573	157.49935	162.0622	0.154806087349	0.927140953661	0.121962517346	620.3	590.381	502.291	656.559	0.0558594376261	0.746342810808	No	-0.0198249138805	0.908585014601	No
HSPA4	3870.78947023022	0.154373677188195	0.21115405166819	0.731095027391564	0.464721111418484	0.845811233507088	No	ns	No	24.4813	36.3427	25.1935	5.14681194058e-19	1.70135944872e-11	0.0719321053026	220.447	238.132	241.58	282.844	0.0481594676533	0.838545647257	No	0.202533144842	0.391281261131	No
HSPA9	8346.01194988574	0.0252161536237902	0.230047746301355	0.109612695752115	0.912716541579	0.984019906096267	No	ns	No	37.8731	48.5623	40.0273	1.1479725064e-05	0.397890500085	0.00216743436531	489.166	431.997	461.026	431.997	0.0584551947879	0.820283765438	No	0.0836713484117	0.745009670881	No
HSPA8	20787.2774395263	-0.0142649967173036	0.151992358347744	-0.0938533810013439	0.925225626875062	0.986829002249363	No	ns	No	129.2085	286.83215	210.82735	1.27224391156e-25	5.76699062254e-09	8.28600199238e-12	248.587	259.042	200.427	291.631	0.0480016083748	0.777656031357	No	0.0337366116575	0.842667403485	No
LIFR	140.803582633146	0.632060922977147	0.463403244447577	1.3639544620164	0.172581898295717	0.64727845619172	No	ns	No	5.1141	13.6137	13.04365	7.82105564196e-40	0.889104713093	1.95844846095e-26	12.1235	27.0276	1.00102	88.7573	-0.102762262957	0.844053810269	No	0.52929866002	0.3084679412	No
PPP2R2D	611.672613528855	-0.0210894090723627	0.110300379882899	-0.19119978639015	0.848369070964133	0.96934685532015	No	ns	No	5.1637	4.8094	4.4064	0.00568893979736	0.104295313999	1.01313852229e-05	159.051	176.402	169.951	96.543	-0.137242040164	0.27222996419	No	-0.158331449236	0.201983938902	No
PPP2R2A	2348.68432081195	0.120178976224974	0.341189536736075	0.352235233749086	0.724661855279556	0.937802444806722	Yes	ns	No	5.4701	5.95205	7.04905	0.190497771126	1.65687396651e-06	1.05333525444e-10	21.9113	17.3511	32.0327	7.56328	1.15913499224	0.00244216914406	Yes	1.27931396846	0.000821386512308	Yes
PPP2R2C	1097.7149833257	0.164294757365776	0.229501154821169	0.715877693486105	0.474066873234914	0.849033851039088	No	ns	No	0.0674	0.06125	0.03625	0.00221660214809	0.0741375488379	0.0444536033963	471.148	432.775	332.339	397.295	-0.220718188247	0.390678095588	No	-0.0564234308812	0.826053092035	No
CEP89	144.701108921488	0.136183386154373	0.205010179953926	0.664276213917663	0.506513541950461	0.861131611661873	No	ns	No	3.8532	2.83885	3.36875	8.96956588724e-12	2.33409847207e-05	3.03986981835e-07	328.558	377.052	327.557	398.852	-0.116671755875	0.619333997534	No	0.0195116302791	0.932863509344	No
GK	61.4343452444701	0.289272025947381	0.338693474055381	0.85408207747186	0.393059513636686	0.808960924442526	No	ns	No	2.7648	6.1473	3.4794	3.02854968836e-16	8.82471467739e-10	0.0172319006229	1.00102	1.00102	1.00102	1.00102	-0.245284984193	0.525004255001	No	0.0439870417543	0.907882902191	No
NTHL1	472.342414197688	-0.539450845310498	0.302144397669086	-1.78540740610161	0.0741952582294151	0.519240374854474	Yes	ns	Yes	5.9061	3.5556	2.5401	0.00136656726734	6.10513383662e-12	2.43185718733e-07	2314.59	2212.59	2277.99	2416.58	0.781412857517	0.0215409679359	Yes	0.241962012206	0.476948313067	No
MYPN	53.8384974822562	0.785903044580375	0.898620554199546	0.874566067855442	0.381810057344824	0.800663929777143	No	ns	No	0.0134	0.0025	0.0115	0.178623499698	0.279429749628	0.191598657869	12.1235	32.9225	104.996	105.997	0.519600294558	0.608165308921	No	1.30550333914	0.196492006138	No
TTL	607.13766816948	0.340690633381452	0.159720053957229	2.13304857430541	0.0329207417192546	0.448385324683784	No	1a2a	No	1.9128	2.54975	2.14385	0.000487319148415	0.0224935127216	0.102508122397	230.346	251.701	78.9695	246.363	-0.0586010354586	0.746108916698	No	0.282089597923	0.116409680008	No
SFT2D2	60.6249526857908	0.0768008187545989	0.283476895606381	0.270924438446088	0.78644914854848	0.957737668967372	No	ns	No	10.0596	7.89105	11.93015	5.92179068948e-07	1.1030866509e-10	8.78995741574e-05	198.647	161.387	45.7134	138.697	0.167642408685	0.612687876555	No	0.244443227439	0.454361472709	No
SFT2D1	317.173518744726	-0.273171065013152	0.158074331174551	-1.72811779738929	0.0839671073232596	0.541595147946971	No	ns	No	12.0832	13.45575	10.7082	0.181887169656	5.56989413419e-13	0.000183028641223	22.4674	20.0204	53.1654	88.5349	0.150535337337	0.402003863697	No	-0.122635727676	0.494146548503	No
IBTK	1535.15980178305	0.185550481195868	0.198957140100377	0.932615341687434	0.35101860931906	0.782867376398618	No	ns	No	6.7518	10.4012	10.97785	7.4775862216e-31	0.0856641816906	5.11371128034e-34	1.00102	1.00102	8.1194	1.00102	-0.0967704827274	0.664380987644	No	0.0887799984685	0.690166844338	No
TOP1	6551.80014292466	0.102731077022494	0.118550659111182	0.866558463636622	0.38618398021662	0.805608292129323	No	ns	No	21.0157	28.86185	26.22335	2.06634126334e-11	0.424481060262	9.34657947688e-08	280.731	355.14	332.673	312.986	0.0603291089415	0.649684884225	No	0.163060185964	0.219217227717	No
TMEM192	634.206673368924	-0.358107610124548	0.254626684377281	-1.40640251826057	0.159604632926485	0.635069805059091	No	ns	No	4.2056	7.8803	5.51985	1.86149545789e-33	2.94516592095e-12	6.6115873296e-13	1.00102	1.00102	1.00102	1.22347	0.139962353577	0.623884883649	No	-0.218145256548	0.444731997915	No
TMEM198	34.0107358939872	-0.176992759565046	0.337344703905297	-0.524664408588828	0.599816503401872	0.898469151687947	No	ns	No	2.1747	1.30885	1.1712	1.93648422145e-06	0.652322867631	8.14008296984e-08	940.294	850.09	853.205	813.497	-0.473264154042	0.207080986286	No	-0.650256913607	0.0807998598924	No
TMEM199	471.056944930499	-0.0868036266004885	0.14203754038611	-0.611131580880128	0.541112473976192	0.875542783949468	No	ns	No	2.1744	1.859	1.45955	7.94287664569e-06	1.93292432959e-16	1.59207706929e-24	786.804	735.195	622.858	766.894	-0.154907696254	0.333529354235	No	-0.241711322855	0.129553963822	No
FOXC1	129.053185901198	-0.0989343385226588	0.295417717125054	-0.334896428980185	0.737703215979035	0.943569884670168	No	ns	No	4.0998	21.02075	4.7296	1.31281174873e-52	1.86852722499e-39	0.0646601804755	74.9655	95.3196	111.781	132.024	-0.461726047745	0.162096652009	No	-0.560660386268	0.0883862512996	No
SHROOM3	579.726027759733	-0.284406452704381	0.453848779994584	-0.626654659527288	0.530885630597421	0.871958684509053	No	ns	No	0.9797	6.8466	1.61555	7.33747676536e-45	2.58869049211e-19	0.00121210000877	32.1439	6.22858	59.6164	7.6745	0.110079925931	0.828437898042	No	-0.174326526773	0.7314372606	No
SHROOM2	427.600947982404	0.253330661712316	0.263630143349703	0.96093207890979	0.336586320049235	0.773352949207724	No	ns	No	1.4013	3.0928	2.00955	3.57636929252e-24	9.28603395727e-07	4.58666838636e-06	2.22449	1.00102	10.1214	7.34083	-0.977891779945	0.000888200671009	No	-0.724561118232	0.0134328133782	No
SHROOM1	93.9584599792691	-0.115675927737805	0.404235439524457	-0.286159788151891	0.774755740853902	0.955718705864829	No	ns	No	6.2611	2.0953	3.75915	6.78270448054e-21	1.98074235564e-11	9.71442915557e-15	285.959	224.229	200.761	233.016	0.290908652914	0.525741950227	No	0.175232725176	0.701625218305	No
TAZ	244.953679396665	-0.212306539958597	0.215135503072708	-0.986850319572052	0.323716022203597	0.76237322607185	No	ns	Yes	6.7794	1.92	2.8458	1.83626886279e-28	8.00370950789e-11	3.23279247592e-28	1628.55	1657.92	1594.18	1906.95	0.274289197261	0.261577847965	No	0.0619826573026	0.799382930095	No
MIOS	615.015066223554	-0.0146983452640296	0.151737694774995	-0.0968668021866625	0.922832172808808	0.985867670074549	No	ns	No	4.7716	5.00315	6.0766	0.506098616554	1.09570460348e-05	0.000111595906965	6.33981	1.7796	1.00102	1.00102	0.126162673252	0.462913576131	No	0.111464327988	0.51507017831	No
PELI1	88.6026161156775	0.0867045891231895	0.447431903206569	0.19378276001736	0.846345986643184	0.968958983678906	No	ns	No	11.2759	8.4389	14.82365	0.000566372367066	6.25230019096e-14	3.46953421332e-10	11.901	1.00102	1.00102	8.67553	-0.13864022216	0.783302134236	No	-0.0519356330371	0.917582614496	No
PELI3	110.256025787474	-0.333931216467399	0.224096651275432	-1.49012140327332	0.13619231742505	0.607067873145982	No	ns	No	4.1912	2.55305	3.2015	2.49523931074e-16	8.90725998131e-06	3.12427851468e-12	1059.64	1016.26	862.214	1052.41	0.203923391163	0.426668676572	No	-0.130007825305	0.612183750144	No
MYEOV	157.807381271342	-1.06116245476746	0.496727117679398	-2.13630868337727	0.0326542615764705	0.44780281830098	Yes	dpm	Yes	3.08	0.0269	1.2316	6.19199895094e-07	5.85005230316e-07	0.0344098236576	899.363	691.929	654.557	750.544	2.37030061366	3.32420152644e-05	Yes	1.30913815889	0.0222334772862	Yes
SRPK1	1418.02398836276	-0.120755555387902	0.227862749051213	-0.529948646238624	0.596147536657163	0.897800391557143	No	ns	No	2.0179	3.9466	3.0602	5.6192565792e-29	4.4344338098e-06	1.35166908428e-15	332.451	387.841	334.898	305.089	0.310811514616	0.223863628969	No	0.190055959228	0.456805818789	No
SRPK2	1624.04117599215	-0.0251880070794765	0.162705669924944	-0.154807187058053	0.876973325068278	0.976093558893677	No	ns	No	4.4304	6.01695	6.19535	6.23020124572e-09	8.25215937866e-05	3.36123533921e-20	156.827	140.366	235.685	247.92	-0.132574318032	0.467237392157	No	-0.157762325112	0.386378011633	No
BDKRB2	35.7724579749085	-1.06807512801114	0.871999834228807	-1.22485703102884	0.22062909253119	0.692513846765012	No	ns	No	1.4886	6.94705	1.9162	1.88376440017e-10	0.000124173354155	0.109469259197	50.8297	141.144	91.6492	170.507	0.522662549995	0.592511521741	No	-0.545412578016	0.578059502492	No
SLC5A3	435.966404879544	0.752501616456664	0.257722537496667	2.91981300419408	0.00350241476162092	0.242243486865522	No	1a2a	No	6.2714	31.86905	10.33335	8.82703103669e-29	3.09796483534e-11	2.9094215515e-06	154.825	96.3206	101.882	43.2664	-0.647352387623	0.0252769523685	No	0.105149228834	0.714348955632	No
UXS1	870.230207532848	-0.161628968211173	0.122683808378303	-1.31744335579134	0.187690056265616	0.66063842110766	No	ns	No	7.6222	17.2213	7.96275	2.33313138863e-35	2.48773851739e-27	0.132416609749	11.1225	33.0337	1.00102	1.00102	0.216944499731	0.118698330914	No	0.05531553152	0.69010565858	No
RPN1	5028.97432723939	0.0519973076844616	0.187175443181253	0.277799837418361	0.781166015992955	0.95691413248565	Yes	ns	No	97.6389	77.7074	71.30695	1.31549229131e-07	0.0295719133723	8.3588414755e-14	544.222	547.448	436.668	513.302	-0.0175131862581	0.933366778189	No	0.0344841214264	0.869184453005	No
RPN2	6277.57556876662	-0.123950431191156	0.123337257391655	-1.00497152127807	0.314910563181261	0.757913240124316	Yes	ns	No	119.0875	110.66315	112.95925	0.00774278458715	0.138047625456	0.0404769070136	589.269	539.996	576.7	604.84	0.117837047574	0.393617589932	No	-0.006113383617	0.964685421695	No
SLC48A1	204.190976484396	-0.256062955723743	0.252240615309061	-1.0151535485671	0.310032639236994	0.752419698791361	No	ns	No	7.773	19.00375	6.18485	4.02665359465e-34	2.21685295064e-40	0.000411341572208	1039.84	908.15	1039.73	1153.07	-0.0213954449408	0.93989479514	No	-0.277458400665	0.327634492357	No
PES1	2175.3644305572	-0.210516185278642	0.175882185268076	-1.19691590684854	0.231339333471929	0.699517841543745	Yes	ns	Yes	23.8512	14.4801	18.0705	1.08271175948e-24	4.2754338923e-06	8.90969666887e-18	1143.5	946.411	894.135	1060.97	0.3707385373	0.0602179628838	No	0.160222352022	0.416569847428	No
ASB1	422.683688882852	0.317044100224585	0.229651257613226	1.38054589171266	0.167418629943851	0.644418429012317	No	ns	No	3.0412	5.0419	4.07875	1.47223017079e-15	0.223521457872	8.44506943212e-05	301.308	393.735	334.786	433.22	-0.192113464012	0.457567548829	No	0.124930636213	0.627324778829	No
ASB6	622.442106700109	-0.0176058973542282	0.130012549166858	-0.135416907575843	0.892282256949061	0.980556977987342	No	ns	Yes	6.2689	6.36315	4.32055	0.203637913142	1.23708406121e-22	7.10186787753e-19	1345.37	1240.16	1162.41	1090.78	-0.0667252280157	0.650021985043	No	-0.0843311253699	0.56435194639	No
ASB7	502.668941494275	0.164713567168702	0.175289972090411	0.939663377228143	0.347390256151227	0.780761991313633	No	ns	No	3.7608	4.34445	4.7147	1.42070586998e-05	3.23297429742e-05	2.49662236633e-20	6.00613	1.00102	1.00102	1.00102	-0.289352883193	0.142619426992	No	-0.124639316025	0.52513415555	No
ASB8	429.567542746181	-0.275248999262211	0.176469822622256	-1.55975109609193	0.118818712235011	0.590360942592364	No	ns	No	10.144	13.69805	11.17765	5.01616608859e-10	2.58531627315e-10	0.0530243955189	479.156	412.977	395.404	516.528	-0.0560401811192	0.777491591944	No	-0.331289180381	0.0945218184712	No
ASB9	143.991900322714	-0.772519761876052	0.348172406681143	-2.2187851393506	0.0265013454952473	0.423949415419207	No	dpm	No	2.0781	4.919	2.5599	7.64707695556e-22	0.000670461421525	0.0252197146389	1.00102	1.00102	1.00102	1.00102	0.499474643253	0.202579551881	No	-0.273045118623	0.487772051668	No
TMEM44	165.989153657461	0.193909858629395	0.250712821853628	0.773434151455582	0.439265485041607	0.831838230491096	Yes	ns	Yes	7.16	1.43155	3.5408	1.55879326393e-21	8.0752762239e-14	5.05406498803e-14	260.599	200.204	324.665	331.227	-0.0174244866602	0.951332595757	No	0.176485371969	0.53291282736	No
TMEM43	2002.54113414127	-0.021011097706382	0.128154982114746	-0.163950689701391	0.869769962338526	0.974812240699303	Yes	ns	No	30.8378	21.6553	30.1543	2.31218292422e-11	2.4358911793e-09	0.0110403001878	175.179	89.2022	177.96	236.575	0.415994850665	0.00400806968438	Yes	0.394983752958	0.00621050175928	Yes
TMEM42	63.5563672705059	0.0167002815155093	0.293606966760485	0.0568797181476038	0.95464101072559	0.99271858177337	No	ns	No	4.7437	4.6567	2.51965	0.434867282864	2.22688829485e-27	5.4109210494e-15	206.655	269.72	278.729	160.497	-0.148734338665	0.656959457159	No	-0.132034057149	0.689983186249	No
ZNF600	192.126592009448	0.138298326256278	0.222358606142475	0.621960753647036	0.533967674794045	0.872283318719214	No	ns	No	1.682	1.0201	1.5515	5.25560764183e-12	1.16273939458e-14	0.00197304411341	427.325	444.676	291.409	472.927	0.231016874461	0.365500992316	No	0.369315200718	0.144828996338	No
ZNF606	76.8236057520946	0.444914156709403	0.470955737407109	0.944704823342677	0.3448095938873	0.779667539409013	No	ns	No	1.7197	1.66255	1.80805	0.0552103464255	0.000850571830357	0.114985591829	461.694	402.189	366.152	439.226	0.0563969172556	0.915981234575	No	0.501311073965	0.344926281376	No
ZNF607	153.71784648114	0.198589294480583	0.207909522177896	0.955171713158291	0.339490868057568	0.776141234131331	No	ns	No	1.7521	1.65015	1.97625	0.0547702462267	0.000138993541653	0.0222700518103	254.705	312.096	239.689	250.478	-0.441393094453	0.0599136862086	No	-0.242803799972	0.29382176154	No
ZNF605	41.2010396257298	-0.206400774418792	0.429514741222451	-0.480544099211474	0.630840553631869	0.911407036636565	No	ns	No	1.6173	1.68135	1.8127	0.923563992847	0.00741286260229	0.00782917638844	816.501	484.384	576.144	664.011	-0.560282815376	0.240389863771	No	-0.766683589795	0.106985555729	No
TREX2	38.4127141359569	-0.195481898738928	0.325599797873841	-0.600374754577307	0.548256508692514	0.878974642651566	No	ns	No	0.9473	0.17655	0.3392	0.000635954850875	0.0165490325374	0.00101035001082	608.065	480.824	444.12	550.562	0.521306801545	0.177419809122	No	0.325824902806	0.396935164526	No
ZNF608	22.0111750084871	0.948921106947941	1.04092490029655	0.911613418679481	0.361972256055885	0.790204758032627	No	ns	No	4.8122	2.95325	5.7443	2.62243025201e-08	1.85038706215e-10	0.112187806575	105.663	29.2521	92.7614	24.1358	-1.3094036612	0.260230526814	No	-0.360482554251	0.753963525346	No
GCA	756.750756798244	0.581302474518445	0.542542565980217	1.07144123054787	0.283971082377491	0.732382537090268	No	ns	No	4.5205	5.60585	4.9006	3.41368145636e-10	0.0684170710663	0.000508361429175	1.00102	1.00102	1.00102	1.00102	-0.248622428066	0.682205214894	No	0.332680046453	0.583466588825	No
NUTF2	2185.51826545687	-0.133311722899036	0.121639045788331	-1.09596159715867	0.273095580762824	0.724964318405409	Yes	ns	Yes	34.9617	15.34375	15.78015	5.4804281886e-25	0.999278124603	7.59802028865e-36	1432.57	1268.96	1235.93	1501.31	0.178984159675	0.190562409829	No	0.0456724367762	0.738108885338	No
PRPF40B	168.553073051876	0.0937929339529011	0.321222180061353	0.291987726174409	0.770296008358093	0.953885251845651	No	ns	No	0.8145	0.96455	0.68815	0.118072915667	4.39198681101e-05	0.036410058823	927.725	993.682	903.033	1002.36	-0.168841442559	0.640495357145	No	-0.075048508606	0.834885332606	No
PRPF40A	2285.87935278001	0.0740196890614122	0.171204265899578	0.432347223782552	0.665489069704177	0.919369774882664	No	ns	No	7.7694	10.10215	11.0882	6.00341190679e-19	5.66608904879e-05	8.21728841807e-31	1.00102	1.00102	1.00102	1.00102	0.155470649597	0.418216641356	No	0.229490338658	0.231632714239	No
KIAA1147	826.206255805933	0.120987986925086	0.189125438564084	0.639723496974684	0.522352376688704	0.86779316310019	No	ns	No	8.1416	10.87325	20.61145	2.70955056101e-06	3.28199032012e-15	3.24683647134e-36	4.11531	1.00102	13.347	33.145	0.295902518904	0.165764014392	No	0.416890505829	0.0502793830071	No
GPCPD1	141.555228656901	0.240799906006894	0.232903951003576	1.03390219431355	0.301181889090139	0.745482174264708	No	ns	No	5.8973	4.0194	6.9036	1.47675389825e-06	5.41464999718e-09	0.00340760641403	2.33572	13.347	10.6776	70.9614	-0.5395443127	0.0394701067699	No	-0.298744406693	0.247384478924	No
SEPHS2	4987.1599614606	0.00492203446240063	0.197790451208041	0.0248850964863996	0.980146614835002	0.997193380395427	No	ns	Yes	57.6354	105.12735	48.5764	1.74286152349e-10	2.92634470615e-15	0.115047536498	1185.32	1146.5	1004.69	1095.34	-0.119005360799	0.59070169951	No	-0.114083326337	0.606037836931	No
SEPHS1	2160.17109273504	0.215179100644597	0.258353084073438	0.832887679341314	0.404908078888264	0.815738947309665	No	ns	No	15.9248	22.1939	14.27235	2.98539201776e-19	1.15667551178e-29	2.68492409618e-05	181.185	161.721	178.404	136.918	0.124076433172	0.668062743847	No	0.339255533816	0.240703357353	No
RPS4X	8887.03296169493	-0.288756551342739	0.164030122293231	-1.76038734413999	0.078342153704249	0.529431893538473	Yes	ns	No	487.2018	267.50085	339.1938	6.25951422692e-16	7.43605051537e-05	2.11104175071e-12	189.972	142.145	145.037	160.942	0.240702300577	0.189655552236	No	-0.0480542507659	0.793429007874	No
DLST	2675.37566875639	0.202750322234675	0.287781796413942	0.704527960979997	0.481104043477815	0.85136644583827	No	ns	No	23.1439	52.1889	27.779	7.58425582314e-34	4.10868536238e-26	0.0985270245228	192.864	257.708	249.477	235.351	0.231756584201	0.471919376329	No	0.434506906436	0.177260383255	No
SNAPIN	506.557952594045	-0.304516721555517	0.206158220927937	-1.47710200536685	0.139648296090189	0.612170270593498	No	ns	No	25.5709	19.51355	18.5692	1.32703683556e-07	0.00123974907546	1.3080350663e-16	982.003	905.147	816.167	954.753	0.0502987623449	0.827986487003	No	-0.254217959211	0.271971522015	No
VASN	747.230649409709	-0.24003829511427	0.402713964453921	-0.596051580778335	0.551140768953764	0.880840427933409	No	ns	No	39.4365	29.78825	22.0158	3.29335720264e-05	2.22503607769e-08	9.0150426181e-18	1246.27	1150.73	1193.55	1242.82	0.779775726496	0.084155693637	No	0.539737431382	0.23186652018	No
VASP	1279.37311122968	-0.173136517538584	0.197953362304778	-0.874632870706261	0.381773696507853	0.800663929777143	No	ns	No	38.6968	16.57185	24.15835	1.75978488849e-31	7.38478185714e-07	1.24733573541e-27	1102.9	1061.08	946.745	1169.75	-0.327905127586	0.138594718348	No	-0.501041645125	0.0235527824539	No
PAPOLG	278.100299548638	0.116768133016387	0.195030675009078	0.598716755766507	0.549361781685771	0.879427614576078	No	ns	No	2.127	2.2834	2.8442	0.0663510938559	2.71677915269e-09	1.33444818768e-17	1.00102	1.00102	1.00102	1.00102	0.126370474649	0.570326662872	No	0.243138607665	0.271398242888	No
PAPOLA	4998.87323697099	0.236520447531245	0.228750764746991	1.03396571282657	0.301152192555976	0.745482174264708	No	ns	No	10.9496	13.9544	14.7189	4.78086355461e-12	0.00970680603055	3.90151778322e-16	5.45001	1.00102	15.0153	74.0757	0.0531148654134	0.835621249642	No	0.289635312945	0.257671934692	No
LYPLAL1	171.625469505939	-0.0852396342643049	0.281012882371973	-0.303329988094547	0.761638394863071	0.949607803394994	No	ns	No	10.4586	17.7536	8.59815	9.12160442939e-08	7.2426156725e-24	0.0418433755425	1.00102	1.00102	1.00102	1.00102	-0.0649506907861	0.837540805582	No	-0.15019032505	0.634312507891	No
CYP51A1	1784.47111719949	-0.0286604530943067	0.168715325521742	-0.169874627605263	0.865108735319434	0.974337110977955	No	ns	No	0.1767	0.9472	0.4864	2.75554162452e-37	6.73227216271e-05	1.73369507017e-09	1.00102	1.00102	1.22347	1.00102	0.112825136535	0.551274282946	No	0.084164683441	0.656337629704	No
TUT1	551.020828699364	-0.177208509358704	0.12714618290212	-1.3937383357794	0.163396635243638	0.639832099888005	No	ns	Yes	5.0433	2.85185	2.5507	1.57530118247e-19	0.020608128272	2.0940534706e-32	1279.86	1143.61	1071.65	1241.49	0.206236945882	0.154699385365	No	0.029028436523	0.84076576298	No
ASRGL1	300.723279508202	0.318367962433791	0.356473480578575	0.893104199271889	0.371801374402072	0.794460398142632	No	ns	No	3.6605	7.5611	3.8115	1.40562510281e-07	2.36688571511e-12	0.136895942329	666.903	624.638	554.9	575.81	0.254052220449	0.527035733787	No	0.572420182883	0.153038875566	No
WDR61	1317.77044565271	-0.142724290877129	0.124826702206799	-1.14337948815374	0.252881065041409	0.71227689026203	No	ns	No	5.6356	6.4551	4.94625	0.190655855482	1.86603060476e-11	0.00408447657107	152.378	205.654	149.264	218.223	0.18966392259	0.177941870678	No	0.0469396317133	0.738427069096	No
WDR66	20.3732998681559	0.12387479639691	0.57837614360523	0.214176877394618	0.830409126874856	0.966594505418752	No	ns	Yes	0.5889	0.67425	0.6034	0.903717355055	0.619438406248	0.68189255086	919.606	811.273	668.016	766.116	-0.647873510889	0.316102252735	No	-0.523998714492	0.411732434466	No
SLC25A3	5527.99527694804	-0.373450688364425	0.211640383157704	-1.76455307249254	0.0776389082618395	0.526761848437801	No	ns	No	40.4562	60.64205	37.86585	0.005205543344	1.70105818766e-07	0.151047343577	95.4308	89.4247	102.104	19.4643	0.200672743813	0.396640223799	No	-0.172777944551	0.46551444425	No
SLC25A1	2223.46259490799	-0.356281018050415	0.190887810567385	-1.8664419534774	0.0619795581067318	0.506770091347915	No	ns	No	86.7813	48.3078	37.1125	3.058903157e-11	4.30132881693e-07	6.21532373533e-24	837.522	672.576	726.075	840.08	0.0545036563134	0.798637166717	No	-0.301777361737	0.157809298322	No
TONSL	860.798089152364	0.102745910620518	0.204632488319662	0.502099698167262	0.615597392504136	0.905173585476239	Yes	ns	Yes	1.3131	0.5975	0.736	4.54648591951e-11	0.0714989113032	5.65868697511e-14	4013.1	3443.41	3599.57	4164.48	0.232062675929	0.313883856459	No	0.334808586549	0.145410928641	No
SLC25A5	11621.9004251191	-0.094548201525063	0.152269575530322	-0.620926414195168	0.534648040765829	0.872283318719214	No	ns	No	96.4852	299.28875	89.8127	0.0312410977326	1.63178413062e-08	0.557499720092	94.9859	36.9266	120.123	124.683	0.185939602214	0.275093244762	No	0.0913914006887	0.591597017753	No
SLC25A4	491.45470959354	-0.950478433713119	0.433443898411243	-2.19285226345792	0.0283180250112908	0.431008834129231	Yes	dpm	No	12.05	29.6418	11.8196	1.39295968859e-08	9.5328030799e-17	0.662319709988	1.22347	1.44592	11.1225	16.0164	1.6858731799	0.000541303028075	Yes	0.735394746188	0.131595413409	No
KIF5B	4466.23824217344	0.249694974386349	0.154930615354517	1.61165676528806	0.107036650759829	0.576517150542404	No	ns	No	21.3094	36.3943	34.32695	2.93755943064e-41	0.162604875225	4.78085094447e-36	22.1337	83.7522	143.146	113.004	-0.239845361706	0.16668199452	No	0.00984961268026	0.954668106874	No
KIF5C	155.660116291771	0.460674081534169	0.688871283684563	0.668737531154098	0.503662921855473	0.860879607560535	No	ns	No	0.1353	0.22085	0.2694	4.56996416271e-08	0.662986558895	3.66073502578e-09	1.00102	1.00102	1.00102	1.00102	-0.117610789687	0.879064185101	No	0.343063291847	0.65645066469	No
IFNGR1	610.477794529935	-0.305290116413342	0.213310114452906	-1.43120319069888	0.152371989383573	0.626868387394002	No	ns	No	34.1331	20.1051	37.06365	5.52575234229e-15	1.89921747818e-13	0.118461855886	1.00102	1.00102	1.00102	1.00102	0.148869689163	0.534396927081	No	-0.15642042725	0.513766936179	No
IFNGR2	278.966096921632	-0.0279930867762731	0.272895978423136	-0.10257786478945	0.918298011489433	0.984909338952894	No	ns	No	37.9941	14.9389	28.2788	9.44858741453e-37	2.91964307726e-23	1.59265145792e-11	226.231	248.365	323.775	279.619	-0.134712118204	0.660528859704	No	-0.162705204981	0.594788125669	No
CMIP	682.751098548251	-0.00979731233183554	0.279385330476328	-0.0350673827975577	0.972026010164228	0.995899163191076	Yes	ns	No	9.4854	7.1396	10.32475	5.52928636761e-08	6.91443230689e-12	0.946122560457	355.474	337.345	469.035	389.175	-0.0636829891779	0.838835301606	No	-0.0734803015098	0.814271882631	No
